id_usuario;encontrado;tiempo
72315163;false;8
65007677;false;8
18983205;false;8
95341672;true;8
50708411;true;8
34064430;false;8
867063;false;8
41235407;false;8
24030857;true;8
7855142;false;8
78195990;true;8
37946734;false;8
76878103;true;8
42558040;false;8
92399063;false;8
8820768;true;8
73187247;false;8
18110938;true;8
22829125;false;8
97835253;false;8
3901319;false;8
13278545;true;8
14098480;false;8
64973087;true;8
24986363;false;8
68179338;false;8
86820574;false;8
81843591;true;8
40083721;false;8
41566368;false;8
96842098;false;8
58407448;true;8
16443896;false;8
77230260;false;8
53858199;false;8
298013;false;8
60291694;true;8
53209551;false;8
1896376;false;8
66453615;true;8
14622428;false;8
87611071;true;8
70426946;true;8
33824990;false;8
75238656;false;8
90187187;false;8
95653215;false;8
11698611;false;9
88232832;false;9
93685083;true;9
47253705;true;9
36402526;false;9
92045202;true;9
59654846;false;9
87019804;true;9
69126145;true;9
70374590;false;9
6259190;false;9
29530165;false;9
95565699;true;9
90478370;true;9
36114418;true;9
35137406;false;9
85069054;false;9
75882127;false;9
54095951;false;9
33484705;false;9
28502963;false;9
52949447;false;9
66599357;false;9
85937617;true;9
25335845;false;9
82857790;false;9
46755917;true;9
40343821;false;9
93771763;true;9
97730314;true;9
64962007;true;9
4092777;true;9
32060905;false;9
15373112;false;9
98305963;false;9
80436102;false;9
23942114;false;9
62692182;true;9
99953900;false;9
44469406;false;9
67475389;false;9
59842934;false;9
13408626;false;9
98769820;true;9
77862905;false;9
48251065;false;9
16100509;true;9
33360058;true;9
48398341;false;9
68564961;false;9
56295762;false;9
77782435;false;9
99246213;false;9
54663054;false;9
34398687;false;9
76850998;false;9
90814055;true;9
23516490;false;9
1024404;true;9
50862810;true;9
87412814;false;9
43822872;true;9
62031793;true;9
98141967;false;9
65162937;false;9
84588170;true;9
68106872;false;10
47769469;false;10
46814311;false;10
31346204;false;10
80088754;false;10
73707776;false;10
82905487;false;10
30784063;false;10
71529025;false;10
1706981;false;10
33560134;false;10
37352020;false;10
66629858;true;10
34002997;false;10
40301996;true;10
27303300;true;10
58647104;false;10
92892196;false;10
2869237;false;10
10144368;false;10
10335096;false;10
109766;true;10
51865639;false;10
60895648;false;10
67758589;false;10
42703897;false;10
78679319;false;10
44760050;false;10
11121168;false;10
52290533;false;10
60117444;true;10
93208454;false;10
92604152;true;10
27997918;false;10
92402767;false;10
53767575;true;10
42016287;false;10
26496906;false;10
6589298;true;10
11994397;false;10
97944337;true;10
70063309;false;10
95837889;false;10
12237154;false;10
42087736;false;10
14345373;false;10
48368503;true;10
35951295;false;10
9908612;true;10
39862101;false;10
44205982;false;10
28168944;true;10
86427614;false;10
66889036;true;10
49519226;false;10
79201485;false;10
83216116;true;10
23604909;false;10
86744299;true;10
22505601;false;10
81092200;false;10
30318216;false;10
57571262;false;10
14706874;false;10
84655498;false;10
74485169;false;10
86902031;false;10
83071472;true;11
10127345;false;11
71474141;false;11
76179629;false;11
37534865;false;11
39669769;false;11
88358835;false;11
27817078;false;11
50812911;true;11
31523308;true;11
12148440;false;11
23194806;false;11
72929419;true;11
97465154;false;11
33358934;true;11
10646462;false;11
55621208;true;11
16433963;false;11
43012280;false;11
27679475;true;11
60325928;false;11
56651149;false;11
22006295;false;11
45450941;false;11
62086144;false;11
84084737;false;11
73667804;true;11
24297986;true;11
1736972;false;11
43511643;false;11
83349924;false;11
64342618;true;11
73947350;false;11
15095105;false;11
56208462;false;11
63536009;true;11
14661491;false;11
2926603;true;11
7469079;true;11
82523004;true;11
52695124;false;11
12414039;true;11
58823608;false;11
26221356;true;11
12849194;false;11
96993962;false;11
50851395;false;11
13018486;false;11
8031216;false;11
79641456;false;11
74701466;false;11
56351505;false;11
23514760;false;11
521005;true;11
87373387;false;11
464501;true;11
42928590;false;11
32053865;true;11
3517138;true;11
35063286;false;11
42750818;false;11
1016525;false;11
26775689;false;11
65700444;true;11
99644963;false;12
96252264;false;12
40905310;false;12
64356815;false;12
46973016;false;12
86793204;true;12
46756604;false;12
59989664;false;12
70335284;false;12
74456493;true;12
79490093;false;12
39739734;false;12
44415065;false;12
48130021;true;12
9549256;true;12
30036403;true;12
52415575;false;12
75033049;false;12
46260129;false;12
63504187;false;12
55211808;true;12
33290641;true;12
7883893;true;12
61177954;true;12
68577003;true;12
20924269;false;12
3399836;false;12
63985057;true;12
84047343;false;12
262841;true;12
80368767;false;12
14003407;false;12
66318747;true;12
55082099;false;12
97937261;false;12
33300436;false;12
66164725;true;12
55311654;false;12
33599077;false;12
35170621;false;12
77597569;false;12
85567015;false;12
20035377;false;12
23333783;false;12
63543380;false;12
79245998;false;12
89804404;false;12
51450778;true;12
40664390;false;12
77830766;true;12
4956979;false;12
80295458;false;12
7483887;false;12
8801960;false;12
23316726;true;12
33384613;false;12
65265541;false;12
23842197;false;12
67160082;false;12
57533425;false;12
939669;false;12
45355142;false;12
4625369;true;12
47759838;true;12
87245899;false;12
95261019;true;13
74288860;false;13
68517382;false;13
31135321;false;13
86126816;false;13
7303628;false;13
58510806;false;13
32988270;false;13
13273632;false;13
22675359;false;13
29470126;false;13
82076754;true;13
90079855;false;13
12711060;false;13
1379922;true;13
57956345;true;13
29337318;false;13
77444549;false;13
11669604;false;13
27351917;false;13
82195944;false;13
73756982;false;13
54165972;false;13
88317390;false;13
49292957;false;13
93861472;true;13
43711275;true;13
68194318;true;13
13453079;true;13
21612177;false;13
79310079;true;13
67483447;false;13
45989685;false;13
67096782;true;13
4391968;false;13
16621970;true;13
91503286;false;13
14684424;false;13
86875512;false;13
80851519;true;13
39463308;false;13
94305364;false;13
95008305;true;13
52427211;true;13
87266879;true;13
92957323;false;13
4317054;false;13
34316113;true;13
38370064;true;13
94908765;true;13
20478880;false;13
71435852;true;13
24370008;false;13
4558247;false;13
35566910;true;13
71174206;false;13
53135925;false;13
32764226;false;13
31793557;true;13
77164779;true;13
72678126;false;13
19196612;true;13
96967821;true;13
77204008;false;13
88434140;false;13
16833157;true;13
95072849;false;13
84285565;true;13
23859511;true;13
36992418;true;14
51896397;false;14
74097777;false;14
87201808;false;14
46910592;true;14
73219643;false;14
36764709;false;14
20672406;true;14
51282827;false;14
31819528;true;14
93997697;false;14
48474720;false;14
72139485;true;14
48035206;true;14
29437122;false;14
21268215;true;14
64826599;false;14
41842308;false;14
87589305;false;14
50102124;false;14
30598266;false;14
76984290;false;14
13351712;true;14
10448256;false;14
11200004;false;14
41409450;false;14
38655013;false;14
97971398;false;14
59988864;false;14
94529907;true;14
47462115;false;14
36762813;true;14
20361401;true;14
65146465;true;14
59647452;false;14
12023370;false;14
94701295;false;14
81762235;false;14
45365269;false;14
24201033;false;14
44895460;false;14
26077268;true;14
2252209;false;15
19332715;false;15
4948963;false;15
71324779;false;15
17785943;false;15
96615713;false;15
78116117;false;15
34505853;true;15
72592514;false;15
85376450;false;15
77945735;true;15
47964945;true;15
5755985;false;15
76459626;false;15
72381484;false;15
17933795;false;15
96140398;false;15
80951899;false;15
21919145;false;15
34832703;true;15
36664255;false;15
37210160;false;15
71338428;false;15
93780860;false;15
95712301;true;15
94905330;false;15
85768739;false;15
92416120;false;15
24100044;false;15
37567629;false;15
36458341;true;15
95376790;false;15
35363332;false;15
76666284;false;15
98450353;false;15
9261996;true;15
30818497;true;15
60612719;false;15
30106584;false;15
88792566;false;15
53026777;false;15
5909810;false;15
85764134;false;15
39162728;true;16
78232025;true;16
49479592;false;16
95649238;true;16
54472255;false;16
36158373;false;16
42212074;false;16
80638509;false;16
16298941;true;16
70250962;true;16
64989989;false;16
24439288;true;16
46471734;false;16
31015576;true;16
24495458;true;16
87786536;false;16
33972571;true;16
96793251;false;16
94612413;false;16
49741059;false;16
17271445;false;16
88023238;false;16
14596324;true;16
86167967;false;16
88184911;false;16
63526910;false;16
2400741;false;16
6702509;false;16
91206491;true;16
20916234;true;16
69852646;false;16
14617685;false;16
42348160;false;16
31970143;false;16
80914119;false;16
74447197;true;16
21195226;true;16
53192405;false;16
62270815;false;16
18515149;false;16
30881218;false;16
80396670;false;16
39578289;true;17
373935;false;17
36942536;false;17
22612527;true;17
36433853;false;17
35336022;true;17
22597362;false;17
18391353;false;17
17538217;true;17
97580466;true;17
94822275;true;17
71837824;true;17
67235073;false;17
56713209;false;17
86595034;false;17
8981927;false;17
6470529;true;17
89129133;true;17
46430084;false;17
7552392;false;17
98067507;true;17
5411292;false;17
92480297;false;17
89978980;false;17
68626275;false;17
18213863;true;17
24198068;true;17
68432840;false;17
56838182;false;17
10630689;false;17
2230516;false;17
59745728;false;17
93016467;false;17
51512555;false;17
36345387;true;17
28924303;false;17
52847245;true;17
85552330;true;17
65160722;true;17
78696215;false;17
48037321;false;17
37330786;true;17
7161787;true;18
12739214;false;18
45192991;false;18
58278902;false;18
17932966;false;18
47541958;false;18
59111483;true;18
55006880;false;18
56446384;false;18
44856425;false;18
22949572;false;18
89683958;false;18
44951585;true;18
59266489;true;18
74343919;true;18
70907552;false;18
28459595;false;18
88573194;false;18
20716835;true;18
22456206;true;18
63845133;true;18
8644441;false;18
94050154;false;18
56183734;false;18
69645424;false;18
65500845;false;18
44804000;false;18
52016631;true;18
33144327;false;18
83846613;true;18
99773120;false;18
32870827;false;18
51193734;false;18
87213572;true;18
20441933;false;18
67710175;true;18
3210593;true;18
32620714;true;18
36169334;false;18
37245413;false;18
18814111;false;18
93023283;false;18
21974418;false;19
53372642;false;19
17860149;true;19
43994242;false;19
68599860;false;19
39971058;false;19
60369407;true;19
53320567;true;19
19636847;false;19
70517517;false;19
94965372;true;19
19964241;true;19
4607516;false;19
43363138;false;19
21419966;true;19
38022382;false;19
3715927;false;19
26132238;false;19
26795705;false;19
44835481;false;19
37762152;false;19
98076916;false;19
19922663;false;19
46100653;false;19
37589255;true;19
5433393;true;19
36827448;true;19
43346345;false;19
89784486;false;19
52221224;false;19
43898194;false;19
11627156;false;19
31215097;false;19
30706117;true;19
48739390;false;19
92771034;false;19
5945926;false;19
92443699;false;19
29069017;false;19
22989723;true;19
87097192;false;19
52162170;false;19
16134811;false;19
36514944;false;19
99400764;true;20
70298968;true;20
20767663;false;20
26655112;true;20
40713513;true;20
81023036;true;20
15966334;true;20
11479645;true;20
70959907;false;20
78719258;true;20
65782822;false;20
8257909;false;20
40594517;false;20
23336411;true;20
74607829;false;20
7896627;false;20
5258312;true;20
33461095;true;20
96536909;false;20
65790733;false;20
35030444;false;20
66371216;false;20
82147860;true;20
31921107;false;20
25303201;false;20
99734438;false;20
46067556;false;20
33471964;false;20
63719697;true;20
35637209;false;20
99316469;false;20
96070539;false;20
20370858;true;20
33754170;false;20
60406462;false;20
75892209;false;20
37056138;false;20
91623252;false;20
49584604;true;20
92377036;false;20
4560767;true;20
1059530;true;20
67836284;false;21
80559348;false;21
78879352;false;21
67215773;false;21
44898849;false;21
51852399;false;21
74180721;true;21
7636678;false;21
35200836;true;21
78664070;false;21
88580771;false;21
94240781;false;21
43445706;false;21
28195837;false;21
57587059;false;21
67826676;true;21
93257583;true;21
64941199;false;21
12968958;false;21
42681750;true;21
51312561;true;21
24917811;false;21
92739466;true;21
48418373;false;21
81738019;false;21
79511726;true;21
86590184;true;21
44448844;false;21
96089910;false;21
64563352;true;21
87222635;false;21
57308558;false;21
31264892;false;21
25255573;true;21
32673075;false;21
56681131;false;21
36839394;false;21
88277537;false;21
77972448;false;21
49009891;false;21
50279662;false;21
87019957;false;22
11064822;false;22
65433138;false;22
12964089;false;22
50584352;false;22
43427423;true;22
56158818;true;22
98162915;false;22
85487416;true;22
64007027;true;22
62048614;true;22
85240150;false;22
80753165;false;22
93099722;false;22
62119339;false;22
6015920;false;22
99942444;false;22
52519030;false;22
76330066;true;22
53909915;false;22
58357687;true;22
24927610;true;22
71717374;false;22
16116904;false;22
40250799;false;22
84752045;false;22
92140467;true;22
14264619;false;22
66576020;true;22
69066373;false;22
94674103;true;22
18144209;false;22
84744167;false;22
27524790;false;22
34022275;true;22
58829365;false;22
57176065;true;22
73964249;true;22
49476999;false;22
36394725;true;22
43843660;true;22
42249621;false;22
86295586;true;22
99965090;true;22
70501048;false;23
45511382;false;23
99335206;true;23
62995691;true;23
65401563;true;23
82698365;false;23
96120785;false;23
33819799;true;23
79940301;false;23
86694892;false;23
78725306;true;23
16087718;false;23
14048397;false;23
61700087;false;23
53107968;true;23
14111805;false;23
17681318;true;23
9412803;true;23
28816517;true;23
32742766;false;23
44945185;false;23
36198243;true;23
78983461;false;23
60966179;false;23
96165610;true;23
75365087;true;23
86007888;true;23
12527009;true;23
130611;false;23
74636509;false;23
45672701;true;23
45335342;false;23
76266120;false;23
93618727;false;23
94384302;false;23
14954330;false;23
35728400;false;23
32428616;false;23
15785471;true;23
67793176;true;23
47035712;false;23
52716007;false;23
69781613;true;23
21892999;false;24
62276519;false;24
53945429;false;24
29179291;false;24
92868512;false;24
80993983;true;24
95914172;false;24
18249717;false;24
34457831;false;24
80782796;false;24
21021984;false;24
41514119;true;24
57379235;true;24
17663409;true;24
46407563;false;24
59692467;false;24
85849207;false;24
55671993;false;24
82095305;true;24
70140389;false;24
31267166;false;24
32536060;false;24
64822730;false;24
99723479;false;24
76951327;true;24
58671404;false;24
33414665;false;24
25353161;false;24
95660135;true;24
84183431;false;24
27099940;false;24
8120349;false;24
97052271;true;24
64730427;false;24
15927745;true;24
78514287;true;24
832252;false;24
73263434;false;24
42565376;false;24
36544853;false;24
45664577;false;24
86468998;true;24
30668849;false;25
63483601;false;25
71095368;false;25
75764453;false;25
384866;false;25
22327678;false;25
79227300;true;25
98358489;false;25
66238726;false;25
86522067;true;25
72817780;true;25
34208653;false;25
79230934;true;25
75626712;false;25
58194561;false;25
99115070;false;25
87497349;true;25
62518187;false;25
6842242;false;25
62089321;false;25
61963487;false;25
72009115;false;25
64368355;true;25
22796858;false;25
23920227;false;25
98573982;false;25
55240455;true;25
20165813;false;25
3567867;true;25
57716965;false;25
98030074;false;25
34164032;false;25
96839550;false;25
27728380;false;25
59297611;false;25
2308794;false;25
12931490;false;25
67503268;false;25
73822116;false;25
37646425;true;25
44379765;true;25
13632642;false;25
39909624;false;25
51169390;false;26
4884811;false;26
93133767;true;26
62926270;true;26
78153704;true;26
11272000;false;26
34501429;false;26
80951707;false;26
39262115;false;26
29746352;false;26
86995529;false;26
69478662;true;26
17912385;true;26
12275883;false;26
16673970;false;26
67783440;false;26
9351323;false;26
25189702;false;26
24489423;true;26
32504094;true;26
53534956;true;26
39365267;false;26
54506042;false;26
47763443;false;26
99718158;true;26
59792971;false;26
68819238;true;26
18088631;false;26
98669931;false;26
38017499;true;26
45004117;false;26
60361581;true;26
21746958;false;26
57779058;false;26
22326749;true;26
94962223;true;26
46176024;true;26
60868204;false;26
32670257;false;26
89676913;false;26
88693000;true;26
76570827;true;26
4473716;false;26
62326493;false;26
54867104;true;27
59262452;true;27
18070755;false;27
52419440;false;27
62903302;false;27
8569292;false;27
53054395;false;27
36951108;false;27
73287793;false;27
33752632;false;27
65742426;true;27
24645338;true;27
91713293;false;27
52920695;false;27
46864132;false;27
43975627;true;27
36262006;false;27
36074785;true;27
794653;true;27
45052466;true;27
77777007;false;27
28081583;false;27
21006643;false;27
82913149;true;27
23043786;false;27
30639913;false;27
97005114;false;27
79968508;true;27
83577813;false;27
55873605;false;27
69633576;true;27
59606508;true;27
9079893;false;27
60290288;false;27
76548716;false;27
66647475;false;27
19867216;false;27
9465011;false;27
89361711;false;27
8513547;false;27
57983492;true;27
77892849;false;27
71299552;true;28
90684249;false;28
62235400;true;28
86709760;false;28
17483686;true;28
20073598;false;28
59899399;true;28
35152675;false;28
1833060;false;28
18360631;false;28
46077537;true;28
14631160;false;28
90875923;false;28
47547513;false;28
37456310;false;28
36240180;false;28
36146986;false;28
54930940;false;28
75697915;false;28
8992090;false;28
36171480;true;28
90767785;false;28
27036009;false;28
4893167;true;28
5484001;true;28
70436394;false;28
7383182;false;28
9471090;false;28
47431085;false;28
80977887;false;28
47442686;true;28
87692349;false;28
57064175;false;28
76968307;true;28
17770758;false;28
72561158;false;28
57579037;true;28
18852669;false;28
67386287;false;28
70325822;false;28
12554299;false;28
48224225;true;28
99996004;false;28
76996734;false;28
53976139;false;29
82173442;false;29
34503601;false;29
36665036;false;29
49112674;true;29
5008894;false;29
220881;false;29
74623059;false;29
60228468;true;29
97382103;false;29
69002825;true;29
29433499;false;29
38145270;true;29
54066716;false;29
66263259;false;29
26846977;false;29
25061796;false;29
41005915;true;29
81145329;false;29
28471960;false;29
41050281;false;29
3341824;true;29
74197597;false;29
56645548;true;29
54109988;false;29
90315352;true;29
10035067;false;29
4850860;false;29
49400162;false;29
77033641;true;29
14733556;true;29
48786593;false;29
82920368;true;29
62804472;false;29
42479705;false;29
77512779;false;29
40662700;true;29
6123595;false;29
48457612;false;29
27704801;true;29
65950031;true;29
84273314;false;29
49481159;false;30
11909676;true;30
41906380;false;30
75016210;false;30
94696830;true;30
73680041;false;30
4989718;false;30
82912305;true;30
96795749;false;30
12994147;false;30
83389625;true;30
90835214;true;30
44048927;false;30
41205163;false;30
74089636;true;30
44865260;true;30
41075198;false;30
89473879;false;30
96568178;true;30
39362865;false;30
79218198;false;30
9430424;true;30
35995634;false;30
36268092;true;30
70737487;false;30
33011690;true;30
29942393;false;30
45518857;false;30
45397037;false;30
57146887;false;30
44701136;false;30
43458462;false;30
1067130;false;30
24813945;true;30
22760273;false;30
76915198;false;30
51207086;true;30
12016233;false;30
33841830;false;30
35924261;false;30
96804295;false;30
70921872;false;30
19184856;false;30
91201848;false;31
73704342;false;31
48050757;false;31
35659158;true;31
72809184;true;31
99792229;false;31
24374977;false;31
66872829;false;31
62166754;false;31
11664651;true;31
48816491;false;31
27781174;true;31
2597836;false;31
95498879;false;31
13358096;true;31
16983533;true;31
24468722;false;31
45310326;true;31
95295055;false;31
7339438;false;31
4902274;true;31
38082197;false;31
47859320;false;31
4883204;false;31
28378569;false;31
27507133;true;31
16907766;false;31
80492849;true;31
90005937;false;31
50172630;false;31
91961331;false;31
47950585;false;31
38133954;false;31
56872690;false;31
2759187;false;31
27502560;false;31
28677191;false;31
94907265;false;31
99882957;false;31
69814555;true;31
33621405;false;31
15074371;false;31
54371467;true;31
40188885;false;32
95746947;false;32
4402718;false;32
70891901;false;32
62481352;true;32
22781496;false;32
29259571;false;32
16997723;false;32
1826139;false;32
52179409;true;32
32219295;false;32
13950033;false;32
87404384;false;32
73542173;false;32
90545267;true;32
19500902;false;32
18830031;true;32
86840611;false;32
10887556;false;32
11686848;false;32
70794403;true;32
24006455;false;32
3959261;false;32
88840077;false;32
31681326;true;32
91450368;false;32
8569626;false;32
27163874;false;32
44657942;true;32
1000541;false;32
19684181;false;32
21765849;true;32
23502178;false;32
94779993;false;32
20343208;false;32
68755110;false;32
78566790;false;32
630739;false;32
49047315;false;32
29771771;false;32
39997699;true;32
77982620;true;32
45585982;false;33
71214940;false;33
67629257;false;33
72265212;false;33
79636904;false;33
10398142;true;33
38094754;false;33
49770741;false;33
24269476;false;33
49334148;false;33
11941506;false;33
81399034;true;33
27723238;false;33
32036414;false;33
31329513;false;33
21043543;true;33
73021988;false;33
82228071;true;33
43424414;true;33
6786684;true;33
37972692;false;33
70105085;false;33
63331272;true;33
83649631;false;33
76925254;true;33
8076251;true;33
13903638;false;33
19143833;false;33
65234264;false;33
57420471;false;33
15173197;true;33
57522535;true;33
43885948;false;33
56190606;false;33
22351370;true;33
19700870;false;33
125129;false;33
19034757;true;33
29946901;false;33
86499281;false;33
32023231;false;33
23826935;true;33
9134368;true;33
93172461;true;33
31398197;false;34
25116152;false;34
49077852;false;34
29697185;false;34
87919034;false;34
93623866;false;34
62508644;false;34
15928664;false;34
70688099;true;34
64154712;true;34
92201289;false;34
33317334;false;34
47901886;false;34
78323246;false;34
44371461;false;34
69789022;true;34
20654938;false;34
86508889;false;34
30564975;false;34
74734105;false;34
41206597;true;34
59324019;false;34
22132724;false;34
26923208;false;34
740835;true;34
57163527;false;34
69828896;false;34
11417850;true;34
14166577;false;34
27889229;false;34
16833392;false;34
99301003;true;34
27748811;true;34
85839797;true;34
30003732;true;34
41249544;false;34
82478517;true;34
17330933;false;34
62846131;false;34
8659552;false;34
33499501;false;34
97723523;false;34
45428375;false;34
23944977;false;35
29802435;false;35
77026932;true;35
60120786;false;35
58305034;false;35
51519443;false;35
24072596;true;35
1649260;true;35
60540876;true;35
24486486;false;35
6012995;false;35
62971018;false;35
64306201;false;35
99159956;false;35
54043153;false;35
37489011;true;35
86842894;false;35
28426631;true;35
34939086;false;35
31431124;false;35
28438673;false;35
19924775;false;35
77256417;true;35
6474833;true;35
884027;true;35
75246118;false;35
65531155;false;35
10724614;false;35
